customer_id,age_group,region,product,tenure_months,lifetime_value,nps_score,churn_risk,acquisition_channel
CX02513,18-25,Latin America,Add-on Services,39,28048.83,4,Low,Email
CX02514,46-55,North America,Pro Plan,14,24505.29,0,Medium,Email
CX02515,55+,Asia Pacific,Pro Plan,15,41630.36,5,Medium,Mobile App
CX02516,26-35,Asia Pacific,Basic Plan,40,22580.37,0,Low,In-Store
CX02517,36-45,Europe,Add-on Services,55,49408.23,10,Low,Website
CX02518,26-35,Latin America,Basic Plan,33,23306.72,8,Low,Website
CX02519,18-25,Latin America,Basic Plan,54,8338.74,10,High,Website
CX02520,36-45,North America,Basic Plan,16,18784.16,9,High,Live Chat
CX02521,55+,Latin America,Pro Plan,58,6041.86,7,Low,In-Store
CX02522,55+,Asia Pacific,Basic Plan,53,41107.25,1,High,Email
CX02523,36-45,Asia Pacific,Pro Plan,11,38012.72,7,Medium,Live Chat
CX02524,55+,Europe,Add-on Services,33,19003.06,0,High,Mobile App
CX02525,18-25,North America,Enterprise Plan,35,2817.71,7,Medium,Email
CX02526,18-25,Europe,Pro Plan,25,28389.74,4,High,Email
CX02527,18-25,North America,Pro Plan,33,44604.0,10,High,Phone
CX02528,26-35,Latin America,Pro Plan,30,36447.17,6,High,In-Store
CX02529,46-55,North America,Enterprise Plan,3,29647.66,3,High,Website
CX02530,36-45,North America,Add-on Services,8,18053.2,0,Medium,Live Chat
CX02531,26-35,Europe,Add-on Services,19,33872.53,8,High,Mobile App
CX02532,36-45,Latin America,Enterprise Plan,7,39062.02,7,High,In-Store
CX02533,46-55,Europe,Enterprise Plan,41,2735.8,9,Medium,In-Store
CX02534,36-45,Latin America,Add-on Services,35,12808.42,4,High,Email
CX02535,18-25,Asia Pacific,Add-on Services,33,15963.49,1,Medium,Website
CX02536,26-35,Asia Pacific,Basic Plan,25,7545.81,5,High,Mobile App
CX02537,46-55,Asia Pacific,Pro Plan,1,25375.38,9,Low,Phone
CX02538,55+,Latin America,Pro Plan,40,2533.85,6,Low,Phone
CX02539,46-55,Latin America,Pro Plan,49,26596.86,9,High,Website
CX02540,46-55,North America,Basic Plan,6,15345.03,3,Low,Live Chat
CX02541,26-35,Asia Pacific,Pro Plan,53,43720.07,6,Low,Mobile App
CX02542,26-35,Latin America,Add-on Services,58,521.01,2,Low,Website
CX02543,36-45,Asia Pacific,Basic Plan,26,16956.31,0,Low,Phone
CX02544,36-45,Asia Pacific,Add-on Services,10,13478.05,9,Low,Email
CX02545,36-45,North America,Pro Plan,45,14813.03,0,High,Email
CX02546,46-55,North America,Add-on Services,49,37146.61,1,High,Mobile App
CX02547,36-45,North America,Basic Plan,56,20334.88,8,Low,Website
CX02548,36-45,North America,Add-on Services,18,20978.12,1,Low,Phone
CX02549,55+,Europe,Add-on Services,41,19138.32,4,High,Email
CX02550,55+,Europe,Add-on Services,45,31117.98,7,Medium,Live Chat
CX02551,46-55,Asia Pacific,Basic Plan,21,17344.11,4,Medium,In-Store
CX02552,18-25,North America,Basic Plan,40,7171.0,9,High,Mobile App
CX02553,18-25,Latin America,Enterprise Plan,16,35001.05,6,High,Website
CX02554,36-45,North America,Basic Plan,31,4391.01,10,High,Website
CX02555,26-35,Latin America,Pro Plan,27,16062.21,6,High,In-Store
CX02556,26-35,North America,Enterprise Plan,21,18933.22,0,Medium,Email
CX02557,18-25,North America,Basic Plan,39,32975.17,9,Medium,Mobile App
CX02558,36-45,Asia Pacific,Pro Plan,4,15019.21,6,Medium,In-Store
CX02559,36-45,Latin America,Add-on Services,32,20817.78,5,Medium,Phone
CX02560,26-35,North America,Enterprise Plan,21,21467.74,5,Medium,Email
CX02561,36-45,North America,Add-on Services,51,47673.07,5,Low,Mobile App
CX02562,55+,North America,Add-on Services,9,12504.57,5,Medium,Email
CX02563,46-55,Europe,Pro Plan,50,21227.33,4,Low,Website
CX02564,46-55,Asia Pacific,Enterprise Plan,15,46304.94,0,High,In-Store
CX02565,46-55,Europe,Pro Plan,8,9157.94,4,Low,Email
CX02566,46-55,Latin America,Add-on Services,20,20361.19,5,High,Website
CX02567,46-55,North America,Basic Plan,6,9255.44,1,Low,Phone
CX02568,55+,Asia Pacific,Add-on Services,4,802.9,8,Low,Website
CX02569,46-55,Latin America,Add-on Services,46,24979.44,8,Low,Mobile App
CX02570,18-25,Europe,Enterprise Plan,29,46570.9,0,Medium,Email
CX02571,26-35,Latin America,Enterprise Plan,55,8623.44,6,Low,Mobile App
CX02572,18-25,Europe,Basic Plan,14,26673.71,3,High,Email
CX02573,36-45,Europe,Add-on Services,23,34973.5,6,High,Website
CX02574,46-55,Asia Pacific,Pro Plan,24,49178.35,8,Low,Phone
CX02575,26-35,North America,Pro Plan,33,16552.79,4,Medium,Phone
CX02576,18-25,North America,Add-on Services,17,15622.4,5,Medium,In-Store
CX02577,46-55,Asia Pacific,Pro Plan,56,10242.06,1,Low,Mobile App
CX02578,26-35,Europe,Add-on Services,19,38602.67,9,High,In-Store
CX02579,46-55,North America,Add-on Services,29,45107.93,6,Low,Mobile App
CX02580,36-45,Europe,Add-on Services,11,2019.9,8,High,Email
CX02581,26-35,North America,Add-on Services,23,35853.73,10,High,Website
CX02582,18-25,Latin America,Pro Plan,53,2564.28,5,High,In-Store
CX02583,26-35,North America,Add-on Services,39,49719.33,3,Medium,In-Store
CX02584,55+,Europe,Enterprise Plan,40,44742.81,5,Low,Phone
CX02585,18-25,North America,Basic Plan,33,3921.62,6,Medium,Email
CX02586,55+,Asia Pacific,Basic Plan,54,21536.74,2,Medium,Phone
CX02587,36-45,Asia Pacific,Enterprise Plan,17,21661.13,8,Low,Live Chat
CX02588,36-45,North America,Add-on Services,39,31167.28,7,High,Live Chat
CX02589,18-25,North America,Enterprise Plan,16,32360.64,1,Low,Live Chat
CX02590,46-55,Asia Pacific,Add-on Services,52,31293.9,9,Medium,Live Chat
CX02591,55+,Europe,Basic Plan,20,49663.78,5,Medium,Live Chat
CX02592,26-35,Latin America,Basic Plan,18,42067.41,10,Low,Phone
CX02593,46-55,Europe,Basic Plan,52,4932.32,9,High,In-Store
CX02594,46-55,Asia Pacific,Pro Plan,18,7043.96,3,High,In-Store
CX02595,26-35,Latin America,Pro Plan,34,12155.56,9,Low,Mobile App
CX02596,18-25,Latin America,Basic Plan,26,46037.56,2,High,Mobile App
CX02597,26-35,North America,Pro Plan,11,7712.43,0,Low,Website
CX02598,26-35,Europe,Pro Plan,57,604.57,1,High,Live Chat
CX02599,46-55,Latin America,Add-on Services,25,6173.41,0,High,In-Store
CX02600,55+,Latin America,Add-on Services,8,1054.6,1,Medium,Mobile App
CX02601,36-45,Latin America,Basic Plan,19,3554.74,3,High,Phone
CX02602,36-45,Europe,Basic Plan,38,25761.57,0,Medium,Phone
CX02603,46-55,Europe,Pro Plan,21,15811.84,9,Medium,In-Store
CX02604,18-25,North America,Basic Plan,13,36800.09,0,Medium,Email
CX02605,26-35,North America,Enterprise Plan,53,40871.23,5,High,Live Chat
CX02606,46-55,Latin America,Basic Plan,22,1467.49,0,Medium,Email
CX02607,46-55,Latin America,Enterprise Plan,6,4154.37,10,Medium,Phone
CX02608,36-45,North America,Basic Plan,46,42115.81,3,Medium,Website
CX02609,46-55,Asia Pacific,Basic Plan,26,30898.87,9,Medium,Live Chat
CX02610,46-55,North America,Basic Plan,24,38763.78,3,Medium,Email
CX02611,55+,Europe,Enterprise Plan,36,7470.92,8,High,Live Chat
CX02612,55+,Latin America,Pro Plan,25,30543.2,0,High,Mobile App
CX02613,55+,Latin America,Basic Plan,31,26692.36,10,High,In-Store
CX02614,46-55,North America,Enterprise Plan,2,18864.29,9,Medium,Mobile App
CX02615,36-45,Latin America,Basic Plan,37,22996.3,6,Low,In-Store
CX02616,55+,Europe,Pro Plan,2,47191.77,2,Medium,In-Store
CX02617,36-45,Latin America,Pro Plan,25,1227.28,1,High,Website
CX02618,55+,Asia Pacific,Pro Plan,5,39306.27,5,Medium,Live Chat
CX02619,36-45,North America,Add-on Services,32,23117.45,1,High,In-Store
CX02620,26-35,Latin America,Enterprise Plan,25,30305.1,1,Low,Live Chat
CX02621,55+,Europe,Enterprise Plan,6,30623.31,9,Medium,Mobile App
CX02622,46-55,Asia Pacific,Pro Plan,11,7475.21,7,Medium,Live Chat
CX02623,55+,North America,Add-on Services,4,40652.56,4,High,In-Store
CX02624,36-45,Asia Pacific,Pro Plan,7,41253.72,5,High,Phone
CX02625,36-45,Latin America,Basic Plan,21,22038.32,8,Low,Website
CX02626,55+,Europe,Pro Plan,55,43547.35,7,Low,In-Store
CX02627,55+,North America,Basic Plan,5,31789.85,3,High,Phone
CX02628,46-55,Asia Pacific,Basic Plan,30,8998.01,2,Medium,Email
CX02629,26-35,Europe,Enterprise Plan,57,36195.42,4,Low,Website
CX02630,18-25,Latin America,Pro Plan,11,34597.94,7,Low,Website
CX02631,26-35,Latin America,Basic Plan,25,47109.08,8,Medium,Website
CX02632,46-55,North America,Basic Plan,51,17895.9,8,High,In-Store
CX02633,18-25,North America,Basic Plan,37,18904.17,0,High,Mobile App
CX02634,46-55,North America,Basic Plan,21,9703.52,1,High,Website
CX02635,36-45,Europe,Add-on Services,4,41130.37,2,Low,Website
CX02636,18-25,Latin America,Basic Plan,52,21794.3,5,High,Website
CX02637,18-25,Latin America,Enterprise Plan,58,35182.72,10,Low,Live Chat
CX02638,55+,Asia Pacific,Enterprise Plan,45,15005.26,10,Low,Live Chat
CX02639,55+,Latin America,Add-on Services,38,27988.98,3,Medium,Phone
CX02640,26-35,Asia Pacific,Enterprise Plan,31,38416.56,6,High,Website
CX02641,55+,Europe,Add-on Services,13,40336.29,8,Low,Mobile App
CX02642,18-25,North America,Enterprise Plan,22,2747.49,5,High,In-Store
CX02643,55+,Latin America,Pro Plan,44,9567.21,7,Medium,Mobile App
CX02644,36-45,Latin America,Enterprise Plan,34,38315.07,3,Medium,Mobile App
CX02645,46-55,North America,Add-on Services,56,14013.92,8,Medium,Website
CX02646,46-55,Latin America,Pro Plan,38,27623.71,4,Medium,Live Chat
CX02647,55+,Europe,Enterprise Plan,12,16237.01,3,Medium,In-Store
CX02648,36-45,Latin America,Pro Plan,35,2847.93,5,Low,Email
CX02649,46-55,Asia Pacific,Basic Plan,26,18325.25,9,Medium,Phone
CX02650,18-25,Asia Pacific,Add-on Services,11,10696.5,2,High,Website
CX02651,55+,North America,Enterprise Plan,58,38400.16,1,Low,Email
CX02652,36-45,North America,Basic Plan,57,12061.76,1,Low,Email
CX02653,55+,Latin America,Basic Plan,39,49320.87,0,Low,Phone
CX02654,36-45,Latin America,Add-on Services,4,34493.51,2,Low,In-Store
CX02655,18-25,Latin America,Enterprise Plan,59,12073.49,4,High,Website
CX02656,26-35,North America,Basic Plan,43,7194.04,7,Medium,Live Chat
CX02657,36-45,North America,Basic Plan,11,43066.61,0,Low,Phone
CX02658,18-25,Asia Pacific,Pro Plan,56,36113.98,2,Medium,In-Store
CX02659,55+,Asia Pacific,Add-on Services,41,44584.54,5,Low,Email
CX02660,36-45,North America,Add-on Services,7,38366.76,3,Low,Email
CX02661,55+,North America,Enterprise Plan,46,37286.59,10,Medium,In-Store
CX02662,18-25,Europe,Basic Plan,4,981.28,6,Medium,In-Store
CX02663,55+,Europe,Enterprise Plan,50,36207.7,3,High,Live Chat
CX02664,18-25,North America,Enterprise Plan,23,6739.8,0,Low,Email
CX02665,18-25,Asia Pacific,Basic Plan,5,27366.67,10,High,Website
CX02666,26-35,Asia Pacific,Pro Plan,35,18279.12,3,Medium,In-Store
CX02667,55+,Asia Pacific,Pro Plan,3,18386.63,1,Low,Website
CX02668,46-55,Latin America,Basic Plan,42,1451.47,9,Medium,Live Chat
CX02669,18-25,North America,Add-on Services,46,22242.0,4,Low,In-Store
CX02670,26-35,Latin America,Enterprise Plan,45,34170.79,3,High,Mobile App
CX02671,55+,Asia Pacific,Enterprise Plan,38,35095.02,5,Low,Website
CX02672,18-25,Latin America,Add-on Services,30,19160.36,2,Medium,Phone
CX02673,18-25,Europe,Pro Plan,41,17722.97,0,Low,Email
CX02674,26-35,Latin America,Enterprise Plan,17,6935.39,6,Low,Phone
CX02675,18-25,Latin America,Enterprise Plan,12,29314.59,10,Low,In-Store
CX02676,55+,Europe,Pro Plan,51,11455.46,5,Low,Website
CX02677,18-25,North America,Basic Plan,42,44804.0,6,High,Website
CX02678,36-45,Europe,Basic Plan,41,38333.12,8,High,Email
CX02679,55+,Asia Pacific,Pro Plan,1,7997.61,1,Low,Email
CX02680,46-55,Latin America,Pro Plan,51,7236.01,0,Medium,In-Store
CX02681,36-45,Latin America,Enterprise Plan,49,43884.64,9,High,Live Chat
CX02682,46-55,Asia Pacific,Pro Plan,6,8964.1,9,Medium,Phone
CX02683,26-35,Latin America,Basic Plan,15,47685.94,3,Medium,In-Store
CX02684,26-35,North America,Pro Plan,30,18817.18,8,Low,Website
CX02685,36-45,Latin America,Add-on Services,57,1720.87,9,Low,Website
CX02686,46-55,North America,Basic Plan,52,17540.49,2,Low,In-Store
CX02687,55+,North America,Pro Plan,13,21856.73,2,Low,In-Store
CX02688,55+,Europe,Basic Plan,23,45391.77,8,Low,Live Chat
CX02689,55+,Latin America,Basic Plan,44,18619.08,1,Medium,Website
CX02690,18-25,Latin America,Pro Plan,35,18885.7,8,High,Website
CX02691,55+,Asia Pacific,Add-on Services,45,48654.2,2,High,In-Store
CX02692,18-25,Latin America,Basic Plan,46,2992.02,5,Low,Email
CX02693,55+,Europe,Basic Plan,36,48964.93,9,Low,Live Chat
CX02694,55+,Latin America,Pro Plan,52,25698.69,5,Medium,Website
CX02695,18-25,Europe,Pro Plan,47,37822.64,2,Low,Website
CX02696,26-35,Europe,Enterprise Plan,35,6809.31,3,Low,In-Store
CX02697,26-35,North America,Enterprise Plan,6,14232.5,7,Medium,In-Store
CX02698,26-35,Europe,Basic Plan,5,21362.28,5,High,Live Chat
CX02699,26-35,North America,Pro Plan,48,31551.49,0,Low,Website
CX02700,26-35,North America,Enterprise Plan,60,35862.51,2,Low,Mobile App
CX02701,26-35,Latin America,Add-on Services,23,42599.08,2,High,Website
CX02702,26-35,Asia Pacific,Pro Plan,3,44976.3,2,High,Website
CX02703,46-55,Asia Pacific,Basic Plan,27,13046.55,3,Low,In-Store
CX02704,18-25,Asia Pacific,Pro Plan,60,41494.75,7,Medium,Phone
CX02705,46-55,North America,Pro Plan,9,38511.3,10,Low,In-Store
CX02706,26-35,North America,Add-on Services,44,44231.29,10,High,Website
CX02707,46-55,Asia Pacific,Add-on Services,56,30601.86,2,High,In-Store
CX02708,55+,Europe,Basic Plan,51,1944.0,3,High,Live Chat
CX02709,36-45,North America,Add-on Services,26,8529.02,9,Low,Mobile App
CX02710,18-25,Latin America,Add-on Services,1,25303.82,5,Medium,Live Chat
CX02711,36-45,Latin America,Add-on Services,30,47725.31,0,Medium,Mobile App
CX02712,46-55,Europe,Basic Plan,37,25851.18,6,Medium,Phone
CX02713,18-25,Asia Pacific,Enterprise Plan,50,38271.82,4,Medium,In-Store
CX02714,18-25,Latin America,Add-on Services,26,48994.98,10,Medium,Live Chat
CX02715,26-35,Europe,Add-on Services,23,922.54,10,High,Email
CX02716,26-35,Latin America,Pro Plan,9,42402.21,6,Low,Email
CX02717,18-25,North America,Enterprise Plan,10,13158.46,6,High,Mobile App
CX02718,36-45,Asia Pacific,Enterprise Plan,44,7989.63,10,High,Live Chat
CX02719,18-25,Latin America,Basic Plan,48,31327.35,6,Low,In-Store
CX02720,26-35,Asia Pacific,Basic Plan,43,30238.86,10,Medium,Phone
CX02721,26-35,Europe,Enterprise Plan,52,12351.39,2,High,Phone
CX02722,46-55,Europe,Enterprise Plan,43,3351.36,8,Low,Mobile App
CX02723,26-35,Asia Pacific,Pro Plan,53,2219.36,3,Low,Website
CX02724,36-45,Latin America,Add-on Services,2,19006.17,4,Medium,Email
CX02725,46-55,Asia Pacific,Add-on Services,22,39905.27,6,High,In-Store
CX02726,36-45,Asia Pacific,Pro Plan,24,48369.19,6,Medium,Live Chat
CX02727,46-55,Asia Pacific,Add-on Services,25,46594.07,9,High,Email
CX02728,18-25,Latin America,Pro Plan,58,14377.68,1,Low,Phone
CX02729,36-45,Asia Pacific,Basic Plan,35,35038.2,0,High,Phone
CX02730,55+,Asia Pacific,Basic Plan,53,17413.68,6,High,Mobile App
CX02731,36-45,Asia Pacific,Add-on Services,26,15453.31,7,Low,Website
CX02732,26-35,North America,Add-on Services,56,49051.45,2,Low,Phone
CX02733,55+,North America,Enterprise Plan,12,19547.9,4,Low,In-Store
CX02734,36-45,Europe,Pro Plan,51,44914.4,6,Low,Phone
CX02735,36-45,Asia Pacific,Pro Plan,46,40574.87,7,High,Email
CX02736,26-35,Latin America,Pro Plan,7,48072.0,10,Low,Website
CX02737,55+,North America,Add-on Services,34,41186.61,2,Low,Website
CX02738,18-25,Asia Pacific,Add-on Services,6,45849.44,8,Medium,Phone
CX02739,26-35,Europe,Enterprise Plan,53,48488.32,4,High,Mobile App
CX02740,46-55,Latin America,Enterprise Plan,18,42285.01,10,High,Email
CX02741,18-25,North America,Add-on Services,13,32319.38,2,High,In-Store
CX02742,18-25,Latin America,Enterprise Plan,57,37227.61,2,Low,Email
CX02743,46-55,Latin America,Pro Plan,37,21783.75,10,Medium,Email
CX02744,26-35,Europe,Add-on Services,1,6018.02,0,High,Website
CX02745,36-45,Europe,Add-on Services,60,27081.99,0,Medium,Phone
CX02746,55+,North America,Basic Plan,2,46078.36,7,High,Mobile App
CX02747,26-35,North America,Enterprise Plan,12,16329.54,10,Low,Website
CX02748,46-55,North America,Enterprise Plan,15,48399.15,1,Low,Email
CX02749,55+,North America,Add-on Services,11,45467.44,3,Low,Mobile App
CX02750,46-55,Asia Pacific,Enterprise Plan,46,8131.65,6,Low,In-Store
CX02751,18-25,Europe,Add-on Services,51,12683.5,2,High,Phone
CX02752,55+,Asia Pacific,Pro Plan,59,12114.25,2,Low,In-Store
CX02753,46-55,Europe,Pro Plan,58,26349.52,9,Low,Website
CX02754,36-45,Asia Pacific,Add-on Services,45,34827.89,3,Medium,Mobile App
CX02755,26-35,Europe,Add-on Services,28,4811.83,5,Low,Email
CX02756,46-55,North America,Basic Plan,36,48818.1,0,High,Mobile App
CX02757,46-55,Latin America,Basic Plan,49,25530.49,2,Low,Email
CX02758,18-25,North America,Basic Plan,32,6671.72,6,Low,Phone
CX02759,55+,Europe,Pro Plan,46,4937.21,7,High,In-Store
CX02760,46-55,Asia Pacific,Enterprise Plan,50,20425.59,3,Medium,Email
CX02761,36-45,Europe,Pro Plan,14,48994.06,3,High,Mobile App
CX02762,26-35,Europe,Basic Plan,41,5753.46,9,Medium,Phone
CX02763,26-35,Asia Pacific,Pro Plan,46,40876.5,10,High,Mobile App
CX02764,26-35,Asia Pacific,Add-on Services,4,19162.83,9,Medium,Mobile App
CX02765,36-45,North America,Add-on Services,16,41739.25,10,High,Email
CX02766,26-35,North America,Basic Plan,35,3243.38,6,High,Email
CX02767,36-45,North America,Pro Plan,1,24535.56,5,Low,Live Chat
CX02768,36-45,North America,Enterprise Plan,10,1170.83,10,Low,Mobile App
CX02769,46-55,Europe,Add-on Services,43,3337.93,4,High,Email
CX02770,26-35,Latin America,Enterprise Plan,25,3631.25,4,Medium,Website
CX02771,36-45,Asia Pacific,Enterprise Plan,37,4099.71,2,High,In-Store
CX02772,18-25,Asia Pacific,Basic Plan,28,48879.02,4,Low,Website
CX02773,55+,Asia Pacific,Enterprise Plan,28,13945.15,9,High,Website
CX02774,55+,Latin America,Pro Plan,38,16391.51,8,Medium,Phone
CX02775,26-35,North America,Add-on Services,52,526.13,2,Low,Phone
CX02776,26-35,Latin America,Pro Plan,43,1237.99,9,High,Email
CX02777,18-25,Europe,Basic Plan,10,15720.31,3,High,Mobile App
CX02778,46-55,Latin America,Add-on Services,35,28543.21,7,Medium,Website
CX02779,55+,Latin America,Pro Plan,5,8666.2,7,Medium,Mobile App
CX02780,18-25,Europe,Pro Plan,29,32775.7,10,Low,Email
CX02781,36-45,Latin America,Add-on Services,23,12242.96,10,Low,In-Store
CX02782,55+,Asia Pacific,Pro Plan,8,30329.59,10,Medium,Phone
CX02783,36-45,Europe,Basic Plan,33,33769.62,9,High,Phone
CX02784,26-35,Europe,Basic Plan,10,2761.19,1,High,Website
CX02785,36-45,North America,Enterprise Plan,32,40473.93,4,Medium,Live Chat
CX02786,46-55,Asia Pacific,Add-on Services,1,35692.84,0,Low,Email
CX02787,55+,Latin America,Add-on Services,20,15804.75,10,Medium,Email
CX02788,46-55,Asia Pacific,Add-on Services,38,22781.88,4,Low,Email
CX02789,26-35,Latin America,Enterprise Plan,28,34686.0,0,Medium,Phone
CX02790,18-25,North America,Add-on Services,16,17973.66,3,Medium,Mobile App
CX02791,18-25,Latin America,Enterprise Plan,37,21617.92,2,Medium,Email
CX02792,18-25,North America,Enterprise Plan,9,28680.83,6,Low,Phone
CX02793,26-35,North America,Enterprise Plan,38,23564.61,0,Low,Phone
CX02794,36-45,North America,Pro Plan,34,8474.56,6,High,Mobile App
CX02795,46-55,Asia Pacific,Pro Plan,6,42739.61,9,Medium,Live Chat
CX02796,55+,Asia Pacific,Add-on Services,23,46168.86,6,High,Email
CX02797,26-35,Asia Pacific,Enterprise Plan,49,13455.4,4,High,Mobile App
CX02798,36-45,Asia Pacific,Basic Plan,51,44886.05,9,Low,Email
CX02799,55+,Europe,Pro Plan,54,35431.52,4,Medium,Live Chat
CX02800,46-55,Asia Pacific,Pro Plan,37,44105.42,6,Medium,Website
CX02801,55+,Europe,Pro Plan,15,2863.34,5,High,Email
CX02802,26-35,Latin America,Pro Plan,37,33615.89,8,High,Live Chat
CX02803,55+,Asia Pacific,Basic Plan,16,8305.82,0,High,Email
CX02804,26-35,North America,Pro Plan,8,43090.85,0,Medium,Phone
CX02805,36-45,Asia Pacific,Pro Plan,19,31699.71,6,Medium,Phone
CX02806,46-55,Europe,Pro Plan,3,12599.48,0,Medium,Phone
CX02807,55+,Latin America,Enterprise Plan,25,46480.57,2,High,Live Chat
CX02808,26-35,North America,Basic Plan,10,44913.32,5,Low,Mobile App
CX02809,18-25,Europe,Add-on Services,22,42994.35,5,High,In-Store
CX02810,55+,Latin America,Pro Plan,22,29326.34,10,High,Email
CX02811,18-25,Latin America,Basic Plan,60,28896.37,3,Low,Phone
CX02812,36-45,Asia Pacific,Pro Plan,17,34940.27,6,Medium,Mobile App
CX02813,18-25,North America,Pro Plan,60,27330.97,5,Low,Mobile App
CX02814,36-45,Europe,Pro Plan,54,20666.09,10,High,Mobile App
CX02815,18-25,Europe,Pro Plan,20,23147.21,2,Medium,Email
CX02816,26-35,North America,Basic Plan,20,11983.54,7,High,Live Chat
CX02817,46-55,Latin America,Basic Plan,3,27832.36,10,Medium,In-Store
CX02818,26-35,Asia Pacific,Add-on Services,49,29337.05,0,Low,In-Store
CX02819,18-25,Latin America,Add-on Services,57,14659.3,7,Medium,Mobile App
CX02820,18-25,Asia Pacific,Pro Plan,54,16267.58,2,Low,Live Chat
CX02821,36-45,North America,Pro Plan,11,40845.8,9,Medium,Email
CX02822,46-55,Asia Pacific,Pro Plan,29,37704.52,2,Low,Mobile App
CX02823,26-35,Europe,Pro Plan,1,7246.46,2,Medium,Email
CX02824,55+,North America,Pro Plan,14,43951.83,3,Low,Mobile App
CX02825,26-35,Asia Pacific,Add-on Services,30,22328.17,1,High,Email
CX02826,46-55,Asia Pacific,Basic Plan,29,42867.19,2,Medium,Live Chat
CX02827,55+,Asia Pacific,Enterprise Plan,16,44982.93,0,Low,Phone
CX02828,36-45,Europe,Basic Plan,6,47107.33,2,Low,In-Store
